CIE1,ASSIGN1,CIE2,ASSIGN2,CIE3,ASSIGN3,CIE4,ASSIGN4,CIE5,ASSIGN5,CGPA,SGPA,MathRate,CulturalRatings,SportRate,ResearchRatings
29,17,29,20,29,19,26,18,29,17,9.8,9.147536528976495,7,6,10,6
24,20,29,20,28,20,25,19,29,19,9.6,9.308285404597452,7,6,9,8
23,15,25,17,22,17,19,17,17,13,7.8,7.485019079723341,10,5,7,5
24,20,21,17,25,17,30,16,30,20,9.2,9.262991673351156,7,7,5,7
18,17,21,19,19,15,20,11,23,20,7.0,7.2220444256024825,5,9,7,8
18,10,16,18,13,18,14,11,16,14,6.4,6.423418259100616,7,7,6,5
21,17,23,16,28,17,25,17,23,19,8.0,8.28032619884032,6,8,9,6
19,19,24,17,28,15,28,20,26,16,9.0,9.107221978804983,9,7,9,8
27,19,28,15,27,18,27,20,29,20,9.0,9.128138180863603,9,6,5,6
24,20,29,17,28,20,27,19,30,17,9.8,9.459555155500597,9,6,7,8
14,10,18,10,18,16,23,19,23,17,6.8,6.321030458934071,6,10,5,10
16,18,15,13,16,18,18,14,15,13,6.6,6.235192703851184,7,9,10,10
20,10,24,20,26,17,27,20,29,18,8.8,8.480370050106936,7,9,10,10
22,18,22,16,20,12,20,11,18,10,6.8,6.453303168214064,9,6,7,9
24,18,21,17,18,17,23,19,27,18,7.6,7.3780092692117965,8,10,7,10
15,13,12,14,13,11,12,12,15,19,6.2,6.054360153412714,6,9,7,6
26,16,27,18,24,17,26,15,27,19,8.6,8.385194042698817,6,8,10,9
18,19,17,14,14,20,17,10,22,20,7.4,7.229756540775533,7,6,6,7
18,16,20,13,25,18,29,16,28,18,7.8,7.319949507872428,9,7,7,7
12,17,13,19,11,17,14,19,15,10,6.4,6.350037531999789,5,7,10,8
30,16,30,16,30,20,27,20,27,16,9.8,9.072573696415912,6,6,5,6
23,20,24,20,23,17,22,20,21,15,8.2,8.393530039922007,5,5,5,7
14,10,17,10,16,16,20,19,18,16,6.8,6.223202199881589,5,6,7,7
13,11,18,13,19,19,18,17,16,13,6.6,6.369369172684825,5,6,6,5
24,17,29,19,29,19,27,17,27,18,8.8,8.381567722849237,5,8,7,7
19,17,16,13,13,12,14,10,15,20,6.4,6.245827109360533,5,8,8,6
16,19,19,15,22,15,25,16,28,19,8.0,8.052177234132614,6,8,5,8
19,15,22,15,26,17,30,19,29,18,8.8,8.049749627138818,7,5,7,7
23,19,28,20,28,17,29,17,26,18,8.8,8.163255202818542,10,7,5,7
28,18,27,15,30,18,28,18,27,15,9.6,9.133516322663995,8,6,5,6
21,20,19,15,20,20,22,19,27,17,8.0,8.496563192805255,5,10,5,10
19,13,18,17,23,18,22,18,25,17,7.4,7.021392289437261,6,7,5,6
18,16,22,15,24,19,24,20,27,15,8.4,8.004783006843677,5,7,7,8
25,16,26,20,23,20,22,19,25,20,8.6,8.277778473503329,6,9,7,10
25,15,29,19,30,15,30,17,28,19,8.4,8.374309263675956,6,6,7,9
14,19,13,16,10,20,14,20,15,12,6.4,6.2442216652762434,5,8,9,9
12,16,13,17,14,15,19,16,24,17,6.6,6.163093577964994,6,9,9,7
12,10,9,13,9,11,8,17,11,11,6.0,6.065278044267011,10,5,5,9
20,13,22,15,24,17,22,16,23,16,8.0,8.395713661862914,6,6,9,6
18,13,18,17,18,13,18,16,20,19,7.0,7.278330899594902,6,5,10,9
18,19,22,20,24,17,25,17,22,20,8.8,8.032874678166104,9,8,8,10
29,20,28,18,26,15,29,17,28,15,9.6,9.393022783865712,6,9,7,6
29,16,26,18,25,17,25,20,23,20,7.8,7.153304531714932,5,5,6,5
12,19,16,18,19,19,23,17,24,17,7.4,7.125110763947503,6,7,8,8
22,16,23,19,25,19,30,19,30,19,9.2,9.137701127722716,8,7,8,9
28,18,28,20,27,17,25,15,24,16,8.2,8.245977972664319,5,7,10,10
16,16,20,15,22,16,25,15,24,16,6.6,6.449865454337743,6,5,8,6
21,15,21,18,25,16,23,20,23,16,8.4,8.259389355003036,9,7,9,8
25,19,22,17,21,20,25,15,25,19,8.2,8.450596857814741,8,7,8,10
23,20,27,18,25,20,26,17,27,20,8.0,8.401818823184577,9,6,9,7
29,19,28,15,25,15,22,16,22,18,7.8,7.296296845875673,7,7,8,5
29,19,27,19,28,19,28,19,29,17,10.0,10.055004790153838,8,9,6,6
21,19,25,19,23,16,21,17,26,19,7.4,7.251001132207217,7,8,5,10
18,15,21,16,21,16,19,13,19,17,7.6,7.261702586516715,8,6,7,6
19,14,17,12,16,20,20,16,22,16,7.4,7.326662030383836,7,8,5,8
12,10,9,17,12,15,12,18,10,18,6.0,6.1802631782313995,8,6,5,6
18,17,15,18,12,16,14,17,19,18,6.8,6.180333497857001,10,6,8,8
29,15,28,19,28,19,29,18,26,19,9.0,9.069535438331307,10,9,7,6
20,10,24,15,23,15,22,19,27,20,8.2,8.214867939158855,9,7,9,5
22,17,27,19,25,20,23,20,23,18,8.4,8.472853040026482,7,8,6,10
24,17,25,15,24,16,23,17,25,18,7.2,7.475627325317178,6,5,7,8
12,16,9,16,9,11,10,19,11,17,6.0,6.4477458467512445,6,6,5,7
20,18,25,16,27,17,30,17,29,18,9.2,9.015776836142644,5,9,5,8
15,13,19,10,18,20,17,13,19,18,6.8,6.143561492143524,7,9,10,10
15,19,13,20,18,11,20,16,17,20,7.2,7.286079916868947,8,5,6,7
30,17,30,17,27,17,24,19,24,15,9.2,9.035173495717652,7,5,5,8
28,20,25,18,25,18,24,16,29,15,8.6,8.326258846140565,8,10,5,9
27,15,29,15,30,17,29,15,28,19,9.4,9.077273698845119,10,5,10,9
19,10,23,15,28,18,25,19,28,18,8.6,8.248201882300775,6,7,9,6
28,18,28,20,29,16,28,16,28,17,8.2,8.173967286973383,8,5,7,5
28,15,30,15,27,15,24,19,27,15,8.4,8.48043661740309,7,6,5,5
14,14,18,18,19,11,17,18,14,11,6.4,6.197283220982421,10,10,9,9
14,13,14,17,12,13,12,11,16,10,6.2,6.133144141045289,9,10,5,8
24,18,29,15,30,15,27,17,29,17,8.6,8.0394604134269,9,8,10,5
28,18,26,17,30,19,30,18,29,15,9.6,9.247051110757655,10,6,5,10
14,16,18,12,22,19,26,17,26,19,7.2,7.3592848245218745,6,7,8,7
18,10,23,20,27,20,27,19,26,20,9.0,9.059766335727476,10,5,6,10
16,13,20,12,19,18,17,12,20,10,6.6,6.275123143731994,6,10,10,9
15,14,16,18,20,20,25,15,24,17,6.8,6.4991061438457525,9,10,8,10
22,16,25,17,24,20,24,18,21,16,8.6,8.287395206732358,6,6,6,6
28,20,26,20,23,20,21,17,23,18,9.2,9.154566787595474,10,5,7,6
16,11,13,19,12,18,9,11,12,17,6.2,6.392383896409415,8,9,10,6
25,16,26,18,27,16,24,18,23,15,8.8,8.253866333259948,9,5,7,10
12,11,10,10,8,13,12,15,16,11,6.0,6.325185379203283,8,9,9,6
23,18,27,17,25,17,29,18,27,16,9.2,9.28414346339676,6,10,5,5
15,11,18,16,21,16,23,17,22,18,6.6,6.483472226488304,5,8,7,9
20,10,24,19,26,20,23,16,27,16,8.4,8.336815998927529,8,6,10,9
27,17,24,15,29,17,26,18,23,16,8.8,8.110925186741508,6,9,9,10
30,16,27,19,28,18,25,18,24,15,9.4,9.39461520886243,8,5,10,6
24,18,25,17,27,17,25,16,24,16,8.4,8.377313922223712,6,5,7,9
13,12,18,12,15,16,16,16,17,10,6.4,6.2907228285867784,9,5,8,7
20,11,23,15,20,13,22,19,26,19,7.4,7.34731366626435,10,5,10,10
17,20,21,15,18,13,15,14,15,18,7.2,7.1605791573404645,10,10,7,5
12,14,11,15,12,18,12,18,13,11,6.0,6.281790481162681,9,6,5,10
17,14,17,15,21,15,25,16,23,19,8.0,8.22971573933805,9,7,10,7
21,20,22,18,23,20,20,16,21,17,8.0,8.05031580824271,6,9,6,9
14,11,19,19,18,10,15,18,13,14,6.6,6.076554821543927,6,10,9,7
24,19,22,20,26,20,30,17,29,19,9.6,9.15939865933925,8,8,5,5
26,16,24,17,24,18,24,19,29,18,9.2,9.368898689318737,9,7,7,7
29,16,29,15,30,18,30,17,29,17,9.0,9.479683618053025,6,10,5,8
23,16,27,19,25,18,29,15,27,20,9.2,9.130173686023262,8,8,10,6
21,16,24,18,27,15,28,17,28,16,8.2,8.426545923901564,9,6,9,6
30,15,30,17,28,15,26,16,28,17,8.0,8.121564802790314,9,10,7,10
21,20,24,18,26,19,30,18,28,19,8.8,8.468920125017082,6,10,10,6
24,19,29,20,28,20,27,20,29,16,9.0,9.403036270882305,7,10,6,8
17,20,20,19,18,11,17,13,16,16,7.0,7.20736169822961,10,10,8,9
21,19,23,16,21,16,20,11,24,19,7.6,7.430061479120126,9,5,10,7
25,18,23,19,20,11,25,16,27,19,8.8,8.445189181565164,10,10,5,7
25,17,28,18,25,15,23,17,20,14,7.6,7.404646965781376,10,5,10,9
16,15,20,16,23,16,25,18,24,17,8.2,8.346758320435901,10,7,7,8
24,17,27,15,24,20,23,20,28,16,9.0,9.406457373619558,5,6,6,5
23,19,23,20,26,16,24,17,22,17,8.8,8.20380454212603,9,10,6,8
27,16,25,18,29,18,28,18,25,18,9.4,9.056658791254879,8,9,6,7
18,19,20,13,23,16,22,19,26,16,8.2,8.08885875557608,5,8,8,6
24,20,25,15,28,17,25,15,26,17,7.2,7.172804246394202,8,8,5,9
14,18,14,10,14,14,17,19,20,20,6.6,6.077443378101314,5,8,8,7
12,20,9,14,9,14,8,13,9,11,6.2,6.287179989852437,5,6,9,6
16,18,20,15,21,15,22,17,23,18,7.6,7.037420180907019,5,9,7,8
15,18,18,13,15,12,20,13,25,17,7.2,7.132809523076241,9,8,9,5
27,20,24,20,29,15,26,20,26,16,9.4,9.448723356195487,5,9,6,5
15,14,12,17,17,18,21,17,23,15,6.8,6.242547231336693,10,6,8,9
29,18,28,18,29,18,28,19,29,19,10.0,10.186083229894496,10,8,9,10
21,15,26,16,28,16,29,20,26,15,9.0,9.197808558475913,7,10,9,8
25,16,30,15,29,20,29,19,26,16,8.8,8.360675700269576,10,9,6,7
24,15,21,18,18,18,21,20,24,15,8.2,8.348425951692168,7,8,9,9
30,19,28,16,26,15,28,18,29,16,8.8,8.326273055073992,6,8,6,5
13,14,13,20,13,15,10,13,8,15,6.2,6.192318193385316,9,7,5,8
15,16,15,16,13,12,11,16,12,16,6.4,6.139216717289146,10,5,7,5
13,20,10,15,8,17,12,13,12,11,6.2,6.225824953811855,6,6,10,6
24,16,22,15,27,16,26,15,27,19,8.4,8.471711403771357,7,9,10,5
25,18,27,19,27,18,30,18,27,16,8.8,8.082696842802518,9,6,5,5
24,18,24,15,22,17,27,16,28,19,8.8,8.17874111312102,6,10,7,5
27,15,26,16,29,20,26,19,28,20,8.8,8.204563875021485,6,6,10,5
12,16,16,19,17,17,16,13,13,13,6.2,6.366310486042223,8,8,5,9
27,20,28,19,30,19,30,20,28,18,10.0,10.030888028136552,9,5,8,7
29,20,28,19,30,19,30,18,30,17,10.0,10.365729415806841,10,6,9,10
17,13,16,13,15,19,16,15,20,10,6.4,6.0115321455619055,8,7,8,9
26,17,29,18,29,18,26,16,29,16,8.8,8.225137579098753,9,7,10,9
30,15,30,15,29,20,29,19,27,15,8.2,8.20459549450181,5,10,10,10
25,18,29,15,26,19,29,15,30,15,7.8,7.084137093833828,10,8,9,8
17,20,18,14,17,11,17,14,16,14,6.8,6.365776288039073,9,8,9,10
22,19,24,20,26,16,26,15,29,18,9.2,9.173935822233082,5,10,6,8
19,17,17,13,14,11,15,14,20,20,6.4,6.409267780948657,8,5,10,10
21,15,23,15,27,20,24,17,23,18,8.8,8.215912736895138,8,10,5,7
16,18,17,10,18,15,19,18,18,16,7.0,7.271683138260633,7,7,10,6
17,18,15,12,20,20,22,15,21,19,6.4,6.049945437894434,7,6,7,10
19,19,18,10,23,19,26,15,29,15,8.2,8.155538091286523,5,6,5,10
23,19,25,18,22,15,25,19,29,20,9.0,9.060677223815537,7,5,9,8
15,20,14,20,19,15,21,16,18,18,7.2,7.06486477368339,7,8,5,9
26,16,28,15,25,17,26,19,26,17,8.4,8.014002911210003,7,7,9,10
27,17,25,18,27,15,28,15,27,16,9.0,9.213377772586053,10,8,8,8
14,17,18,19,22,16,20,18,21,15,7.8,7.371286125639695,10,8,6,9
30,17,29,15,30,20,28,16,29,18,9.6,9.331356487030996,8,5,5,9
27,20,27,19,24,20,27,20,25,20,9.0,9.486392028651837,6,8,5,5
28,17,25,20,22,18,27,15,26,18,7.2,7.433355671817579,9,5,5,6
26,17,24,15,29,18,28,16,27,18,8.4,8.02785819315062,10,7,10,6
22,18,21,17,25,19,24,17,25,19,8.2,8.45295154885559,8,6,6,9
24,15,26,17,28,15,26,17,24,17,8.8,8.192235491705038,6,10,5,7
21,20,21,19,19,17,24,19,21,20,8.2,8.065315417766696,9,8,5,8
24,17,25,15,25,17,25,16,30,20,8.6,8.36075851885103,7,9,5,7
12,12,10,20,9,12,8,12,6,15,6.0,6.341138207968193,10,10,5,8
29,16,28,19,29,15,29,16,27,16,8.0,8.289687298879215,6,7,10,7
27,19,29,15,26,20,24,16,22,15,8.6,8.23112020683951,7,10,10,8
17,13,14,10,11,15,16,20,17,15,6.6,6.338586830321293,7,8,5,7
29,18,26,20,27,15,26,17,27,20,9.6,9.383025180794045,9,8,8,7
17,13,17,11,16,13,19,14,24,15,6.6,6.155067996418889,10,6,5,9
12,20,13,20,12,10,15,20,17,18,6.4,6.42280253933958,9,10,7,5
22,18,19,18,23,15,20,10,17,13,6.8,6.165381234029151,10,9,8,6
22,15,24,18,24,17,26,18,28,15,8.8,8.282620808142845,5,6,5,7
27,16,30,17,30,19,28,16,25,17,9.4,9.214388363795138,9,6,7,8
14,18,14,11,13,13,16,13,16,19,6.2,6.312333840475981,9,7,6,9
29,15,30,15,27,20,30,16,28,17,8.2,8.127358328463568,9,6,9,7
29,19,28,19,26,19,25,17,23,18,8.8,8.467265307807237,5,5,6,5
20,13,22,15,21,19,19,15,24,17,7.4,7.158120106705841,5,5,9,6
15,12,12,18,16,19,14,18,11,11,6.2,6.219388273831614,10,8,5,9
17,18,22,19,21,17,18,12,16,19,7.0,7.489305906841727,6,9,7,5
19,18,18,20,18,19,17,11,22,20,7.8,7.496349172042955,9,8,9,9
24,19,29,18,29,18,27,17,26,20,9.6,9.194032530051484,9,5,5,5
14,20,18,12,17,14,19,16,20,15,6.4,6.123327278962906,10,7,7,9
19,14,21,16,21,17,22,20,26,17,8.2,8.386356290267507,7,6,7,7
27,19,25,17,24,17,29,20,29,20,9.6,9.221913395292397,7,8,7,5
22,15,25,16,29,15,30,17,27,15,9.0,9.041819096861806,6,6,7,7
30,19,27,16,27,19,28,20,25,20,9.0,9.117671184347543,9,7,10,8
12,20,13,13,12,16,11,19,11,20,6.4,6.193258878620816,7,8,5,7
19,17,17,18,18,19,21,20,26,20,8.2,8.38555494870939,7,10,7,5
24,17,26,16,25,18,23,18,28,18,9.2,9.286450953954652,9,5,5,7
14,18,14,16,11,19,11,19,10,12,6.2,6.181415321967036,6,8,9,5
23,17,27,16,30,18,30,15,30,16,8.2,8.43176275739318,9,8,9,5
30,19,29,17,27,18,29,19,27,15,9.0,9.257123276720963,6,7,5,8
25,15,25,17,29,19,27,20,30,16,9.0,9.160575774742616,9,10,5,6
29,19,30,17,27,15,29,18,29,18,9.8,9.020081019189039,8,9,7,5
20,19,20,16,17,14,21,17,24,15,7.8,7.311038934961034,6,7,8,7
30,15,29,16,28,18,27,15,28,19,8.2,8.08097724918162,10,5,7,6
22,18,23,20,27,19,29,19,26,17,8.8,8.251653645971778,5,5,5,9
29,17,27,15,29,19,30,16,29,16,9.0,9.2157182449574,5,8,8,9
18,20,21,19,26,20,30,17,28,18,8.8,8.060881303772181,5,8,5,5
17,16,18,16,20,17,21,19,26,20,7.6,7.405341640278404,5,6,5,6
21,18,23,20,24,16,23,16,20,12,7.6,7.183411261504741,8,8,5,7
12,13,16,14,18,12,17,19,20,13,6.6,6.050141524537539,9,9,10,10
22,17,25,15,25,18,24,19,28,19,8.4,8.441834706557675,7,8,5,9
29,15,28,20,29,16,26,17,28,17,8.0,8.032565626164097,10,6,8,10
19,18,23,19,23,20,25,20,28,20,8.4,8.371993885330422,8,7,8,8
12,16,11,14,8,14,12,15,14,10,6.0,6.473703540212454,10,10,6,7
25,20,30,17,29,15,30,15,30,20,8.2,8.167054999480447,5,9,7,5
23,19,20,16,22,19,25,15,29,16,7.6,7.0823617252299185,7,9,5,5
12,13,14,10,13,17,12,11,17,10,6.0,6.0301413563717,6,8,9,6
23,15,20,19,17,13,18,14,20,19,7.4,7.472940879782479,8,10,9,10
28,19,29,17,29,17,28,19,29,18,10.0,10.165251094784383,5,8,5,6
24,16,25,19,28,19,27,20,29,20,9.0,9.016614009103904,5,6,8,8
30,18,29,19,26,15,26,16,23,15,9.2,9.17696333970492,6,8,9,9
25,20,29,18,26,16,30,18,29,20,9.0,9.397847273089983,10,8,10,5
21,17,21,15,22,19,19,11,19,16,7.4,7.2560985395653965,9,6,7,7
23,20,28,16,29,17,29,16,29,18,8.8,8.330314422809657,10,9,7,7
16,15,14,10,18,15,17,20,19,16,6.8,6.336980256589495,10,10,5,10
28,15,28,18,30,17,28,19,25,18,9.6,9.222028045303393,6,9,5,10
21,15,26,18,25,16,26,15,30,18,9.0,9.40810613109607,7,10,9,8
25,16,27,20,25,20,28,18,29,17,9.0,9.406505088027156,5,8,5,8
14,10,12,12,11,10,11,20,16,16,6.4,6.118218777280707,7,9,9,7
24,18,27,18,27,18,24,16,25,17,7.2,7.484126017221308,5,10,6,9
19,10,19,12,16,16,20,13,20,14,6.8,6.175065102395342,10,6,5,10
21,19,22,19,25,19,30,17,29,15,8.6,8.364888250558975,6,7,9,7
24,20,24,15,21,16,26,15,28,17,8.0,8.171896152073376,9,9,5,9
13,10,14,16,16,12,18,14,20,19,6.6,6.040224770037955,8,6,9,8
28,19,25,20,25,15,24,15,22,15,7.6,7.27149534489965,6,6,5,8
22,20,20,15,20,16,21,17,24,15,7.8,7.1617833259297665,6,10,8,8
20,13,22,15,27,18,30,17,27,20,8.2,8.489057450073364,9,6,5,10
13,15,17,19,17,11,14,13,12,17,6.4,6.107677490447988,10,7,10,5
23,18,25,20,23,20,26,19,30,20,8.0,8.017436683660184,9,10,8,10
20,17,23,16,21,17,24,17,24,17,8.4,8.409349036077632,8,7,10,5
24,19,27,15,27,19,28,16,26,20,9.4,9.148234268627846,9,9,8,10
22,16,26,16,27,19,30,16,27,17,9.2,9.089502833751316,8,10,8,6
16,19,13,12,17,19,18,18,23,20,7.4,7.188463305195899,6,8,6,10
28,16,30,19,30,15,30,18,30,15,8.2,8.093580353036323,10,8,10,5
25,18,24,18,26,20,23,18,21,17,9.0,9.275217975658581,6,6,7,6
27,18,30,18,30,17,28,16,28,19,9.0,9.178305415013597,5,9,7,8
28,17,25,20,25,19,22,17,24,15,7.4,7.2710443486330005,10,8,10,8
15,18,18,12,16,15,20,17,19,20,7.2,7.434765967681416,7,8,9,5
16,15,16,18,14,18,17,15,18,13,7.0,7.05557441921724,5,10,6,10
22,15,19,11,21,20,18,19,19,19,7.8,7.286834175170519,5,6,7,7
27,17,26,19,28,18,25,16,29,18,8.8,8.10145241176224,6,7,7,9
13,18,10,19,11,11,11,14,9,17,6.2,6.448782220663846,8,5,9,6
21,16,23,16,24,20,26,15,30,18,8.8,8.2890567557835,8,7,5,9
30,15,29,17,28,17,29,15,30,16,8.2,8.184042166191649,5,6,7,9
18,14,19,17,18,20,20,16,20,17,7.8,7.057543130508261,9,7,8,7
29,16,30,17,28,18,29,20,28,18,9.2,9.102899967319177,7,6,5,6
20,19,25,19,28,18,25,17,24,20,9.0,9.081328309542565,9,5,5,9
26,20,29,20,29,19,27,20,29,19,10.0,10.106480753281023,9,10,10,9
24,19,23,20,22,16,25,19,23,20,8.8,8.035614024414453,5,5,6,10
18,18,16,14,14,10,17,16,22,16,7.0,7.358604236515726,9,10,8,9
15,14,16,11,19,18,16,12,16,18,6.6,6.34541738374086,7,6,9,7
13,14,10,10,11,13,10,15,12,11,6.0,6.15167934893983,5,10,8,5
27,17,30,17,30,15,27,18,26,19,7.4,7.42172457517794,6,9,8,5
13,15,16,15,20,15,22,20,22,17,7.2,7.234320737020689,8,7,5,6
16,10,21,16,26,20,24,16,26,17,7.8,7.267689465685902,7,6,7,10
12,20,14,11,11,13,9,16,14,13,6.2,6.468182747957956,9,10,8,6
30,19,28,20,28,20,29,16,28,17,8.4,8.374251895897489,10,5,7,10
23,20,28,16,30,15,27,15,28,15,8.4,8.486161911310836,9,8,5,6
27,16,25,20,28,16,26,18,29,19,8.6,8.042383235963012,7,6,8,10
27,18,24,16,23,16,28,17,28,18,7.2,7.0509300662974725,5,7,7,9
22,16,24,18,28,19,29,20,30,17,9.4,9.065979496100038,5,7,8,7
16,17,19,10,18,14,15,15,13,13,6.4,6.3747797846154715,5,8,8,10
16,18,13,16,15,18,12,14,10,10,6.4,6.05641244105838,9,9,5,8
15,17,16,10,17,16,21,15,20,18,7.2,7.261231308366015,10,7,7,9
13,12,14,12,15,11,16,15,18,10,6.2,6.452814150495245,10,6,7,9
18,19,21,17,26,19,24,17,27,19,8.2,8.402532926280703,10,5,9,8
17,15,17,12,15,14,13,14,10,11,6.2,6.480849346412774,10,10,9,8
23,18,28,20,28,17,29,15,27,19,8.8,8.454768760478546,5,9,7,10
20,10,17,19,17,20,17,16,14,18,7.2,7.1313748088112,9,6,10,10
29,17,27,19,29,20,29,16,28,19,9.2,9.483278419145972,7,8,7,8
18,18,18,13,17,16,14,13,11,15,6.8,6.409725328035372,8,9,8,8
14,17,14,16,12,12,13,14,16,20,6.6,6.246892252054413,7,10,10,6
24,19,26,16,30,17,27,19,27,19,9.6,9.346358184735402,7,9,8,6
24,16,27,16,25,20,28,18,25,20,7.4,7.23498682851489,8,7,6,5
25,19,30,16,29,18,27,20,27,20,9.8,9.334097374378482,6,9,9,6
27,16,24,17,28,17,25,20,30,15,7.2,7.27328343488163,10,5,7,8
19,18,22,20,22,19,22,16,20,13,8.2,8.301920774928378,7,8,5,6
27,20,25,18,23,17,22,18,25,15,7.4,7.310837632218965,6,9,6,8
22,19,26,17,26,15,30,18,28,18,9.4,9.063716081374253,5,8,9,7
29,19,28,19,25,16,29,16,27,16,8.8,8.108999122319526,5,5,9,10
20,19,17,10,20,20,19,11,23,16,6.8,6.180598298416894,8,5,6,5
26,15,30,15,27,18,24,20,21,16,7.6,7.0635866764973025,5,7,10,10
21,16,23,15,28,20,28,19,27,18,8.4,8.177408617909613,5,10,7,8
20,14,17,19,19,12,24,20,26,19,7.4,7.1154896482522085,6,7,10,6
12,18,14,17,11,16,10,10,10,18,6.2,6.176009673681293,7,10,10,5
14,20,13,11,18,18,19,19,20,19,7.4,7.295201654888481,10,6,9,10
16,14,13,18,18,17,20,13,17,15,6.6,6.298742460010886,7,5,5,10
25,18,22,20,20,10,17,15,14,13,7.4,7.212365641678984,8,5,8,6
26,19,24,19,22,16,26,19,26,16,7.6,7.3808315652845105,9,10,5,9
24,18,27,19,29,15,27,15,29,16,8.6,8.05660233562272,7,9,5,5
12,17,12,14,14,17,13,14,13,18,6.4,6.211376475006413,5,5,10,5
25,17,24,15,29,20,26,19,30,20,8.6,8.313570022662345,7,6,9,10
20,13,21,19,19,12,21,17,25,15,6.8,6.494126838510037,9,5,5,5
16,13,15,17,19,10,20,20,25,15,6.2,6.170726064815012,9,9,7,7
23,18,27,20,26,15,23,18,26,16,9.2,9.040177078414361,10,9,6,6
16,15,21,19,26,15,25,20,22,20,7.4,7.260563304948661,5,9,9,5
25,17,22,19,22,17,26,18,28,17,8.2,8.129910383807397,9,6,8,5
15,18,14,16,16,17,13,16,11,10,6.4,6.362204604506993,7,10,9,6
21,18,24,16,26,18,28,16,28,18,8.4,8.302901588281996,8,8,7,6
29,15,30,19,27,16,28,15,26,17,9.2,9.086632645370047,8,8,6,6
19,19,18,18,23,16,26,19,25,15,7.2,7.403637076277136,8,6,5,7
12,12,9,16,14,20,13,11,18,13,6.4,6.422170771968763,6,10,7,5
30,15,29,20,28,20,27,19,26,19,8.4,8.453641921019837,9,7,8,10
17,15,16,17,18,19,15,12,13,19,7.0,7.287808556478323,10,7,6,7
16,18,21,18,24,17,24,19,25,15,7.8,7.31714791539284,7,8,6,10
21,17,26,20,25,19,24,16,21,20,8.4,8.15149912389577,10,6,6,7
24,17,21,16,19,10,21,17,24,18,8.0,8.021407339321572,7,8,5,9
15,20,18,20,17,20,16,19,13,14,6.8,6.011625155484645,8,10,10,9
16,14,20,12,20,20,23,17,25,18,6.8,6.459324072601528,8,8,5,9
20,18,20,15,19,11,16,17,13,13,6.6,6.172994363589085,10,7,5,7
30,19,30,17,27,20,29,18,30,17,10.0,10.43997117759799,9,6,8,5
21,19,26,16,26,20,24,15,27,17,8.4,8.351376920253502,5,5,7,5
27,16,30,20,27,15,26,18,27,18,8.6,8.315254426745483,10,8,7,10
16,19,18,19,23,16,20,14,22,17,7.4,7.29704440598699,6,6,9,7
12,11,17,14,16,19,17,15,17,13,6.4,6.339321503912795,5,6,5,10
23,20,21,17,20,18,23,17,20,10,7.4,7.336050493314085,6,6,5,5
12,11,10,10,10,13,15,12,18,12,6.0,6.342063387867237,7,10,8,6
28,19,25,20,25,20,23,17,28,17,6.8,6.095647257074487,5,6,7,6
17,18,17,15,14,20,16,12,18,14,6.6,6.240680282759781,9,7,8,7
14,11,14,15,18,13,21,15,23,19,7.2,7.319140279854476,7,8,7,5
25,16,23,15,27,19,27,20,26,15,9.2,9.335525508786171,10,5,7,5
25,20,22,18,21,16,18,20,22,18,6.8,6.2828338753080475,6,7,8,9
15,14,15,11,12,12,16,11,20,17,6.4,6.381672014665877,6,9,9,8
25,18,23,18,28,18,27,18,28,17,8.0,8.050225731208577,8,8,6,6
26,18,23,17,26,17,27,15,25,19,8.4,8.464427501934793,8,8,10,10
21,15,24,18,26,15,28,16,25,17,8.8,8.096688662288944,6,8,10,5
30,19,28,20,28,20,27,19,29,19,10.0,10.400855579822563,9,10,10,10
22,17,22,16,24,19,26,17,26,20,8.8,8.272605520055317,8,5,8,7
19,10,16,10,18,11,21,19,19,20,6.4,6.003550706154233,6,9,9,6
16,14,21,17,25,18,22,16,25,15,7.4,7.387590613388758,6,10,5,10
16,19,15,14,14,17,14,20,19,13,6.6,6.228594190872937,9,10,10,5
27,16,30,19,28,20,28,17,25,17,8.8,8.125332678222266,8,10,5,8
23,18,24,15,23,20,26,19,25,16,8.2,8.404023633211887,7,8,7,7
29,15,26,17,23,17,28,20,29,15,8.6,8.39304845640201,10,8,9,9
13,10,10,13,10,14,11,13,10,19,6.0,6.403808640798221,9,10,10,7
30,18,27,17,24,18,29,16,30,20,8.8,8.191606797838991,10,5,9,9
12,20,16,20,19,19,19,18,21,17,7.8,7.099790776631158,8,10,7,5
18,19,18,16,16,15,15,11,14,18,7.0,7.200003616249197,5,5,10,8
22,18,24,19,28,17,25,15,29,17,7.4,7.302828068896054,9,10,10,7
17,19,17,14,14,20,12,17,17,13,6.8,6.322293911276638,7,8,8,5
19,14,23,20,21,18,23,20,24,19,8.4,8.438456873438508,5,7,9,10
29,17,28,18,27,17,29,16,28,17,8.2,8.174763611554347,8,7,7,7
20,10,22,15,19,15,24,15,26,15,7.6,7.283372017866961,6,7,5,6
23,15,20,18,21,19,20,15,21,17,7.2,7.460882161133423,9,5,7,6
27,15,29,17,29,18,26,18,23,19,9.4,9.303155136560036,10,8,5,8
21,17,22,16,25,20,30,20,27,15,8.2,8.27787093495952,8,6,7,5
14,11,14,12,16,19,16,20,21,18,6.8,6.033821026026613,7,10,9,8
